V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Label
41,0,1,0,0,13.14,1,0,0,20,0,1.59,1,326,1,0,1
50,9,0,1,0,6.36,1,0,0,6,8,1.27,2,254,23,1,1
28,9,2,2,0,118.62,0,0,0,21,10,5.49,2,238,13,1,2
39,1,1,0,0,-0.5,1,0,0,15,8,1.0,1,-1,0,3,1
31,1,1,1,0,3.35,1,0,2,8,8,2.26,1,-1,0,3,1
38,9,1,1,0,2.26,1,0,2,30,8,7.62,3,-1,0,3,2
54,0,0,1,0,9.12,1,0,2,19,8,2.58,1,-1,0,3,1
51,4,2,2,0,13.48,1,0,2,20,6,0.09,19,-1,0,3,1
34,4,1,2,0,0.0,0,0,0,6,3,7.87,3,9,1,1,2
53,1,1,1,0,3.59,0,1,2,8,8,2.38,8,-1,0,3,1
37,9,2,2,0,9.71,0,0,0,19,1,1.2,6,-1,0,3,1
30,1,2,1,0,9.71,1,0,0,17,0,2.83,1,317,2,1,1
76,5,1,0,0,33.24,0,0,0,13,1,2.27,2,192,1,0,2
25,7,2,1,0,1.92,1,0,2,14,8,2.32,1,-1,0,3,1
46,4,1,1,0,1.74,1,0,0,8,8,1.57,1,-1,0,3,1
71,5,1,2,0,6.53,0,0,1,26,3,3.67,1,-1,0,3,2
29,1,1,0,0,-2.35,1,0,0,22,5,1.89,1,-1,0,3,1
41,4,0,1,0,0.0,0,0,2,16,6,1.26,3,-1,0,3,1
41,0,2,1,0,8.82,1,1,2,28,8,1.45,2,-1,0,3,1
38,1,1,1,0,0.0,1,0,0,13,8,0.57,5,349,1,1,1
31,9,1,1,0,4.5,0,1,0,20,9,1.11,2,129,4,0,1
43,0,1,1,0,19.96,0,1,0,31,5,0.34,3,-1,0,3,1
44,1,0,0,0,-0.57,1,0,0,7,8,2.34,1,356,2,0,1
49,1,1,0,0,2.87,1,0,2,29,8,1.55,2,-1,0,3,1
30,2,2,2,0,-0.63,1,0,2,3,6,0.94,1,-1,0,3,1
38,0,0,1,0,6.73,1,0,0,7,8,4.29,1,170,3,1,1
71,5,1,0,0,48.47,0,0,0,16,11,6.57,2,-1,0,3,1
57,5,1,0,0,35.94,0,0,2,5,6,1.62,2,-1,0,3,1
40,0,1,1,0,3.34,1,0,2,6,6,0.84,5,-1,0,3,1
32,4,2,1,0,4.16,1,0,0,18,9,2.68,2,-1,0,3,1
27,7,2,1,0,6.83,1,0,2,9,8,0.44,3,-1,0,3,1
32,7,2,2,0,1.43,1,1,0,22,5,1.15,3,-1,0,3,1
51,4,1,2,0,-8.98,0,0,0,29,4,0.78,2,-1,0,3,1
25,7,2,1,0,-2.68,1,0,2,21,8,2.64,1,-1,0,3,1
33,9,1,2,0,5.75,1,0,0,19,9,0.76,1,-1,0,3,1
33,2,0,0,0,5.96,0,1,0,5,3,3.08,1,213,1,1,1
52,1,0,0,0,12.5,0,0,2,16,6,3.42,1,-1,0,3,1
28,0,2,1,0,3.92,1,1,0,4,3,2.14,2,259,2,0,1
46,9,0,2,0,0.0,1,0,0,11,1,2.49,5,-1,0,3,1
54,1,1,0,0,0.24,1,0,2,15,8,0.34,1,-1,0,3,1
31,6,2,1,0,0.0,0,1,1,6,3,2.87,6,-1,0,3,1
36,4,2,1,0,13.31,1,0,0,13,8,0.77,3,174,1,1,1
35,6,1,0,0,10.94,1,0,2,8,8,2.07,1,-1,0,3,1
51,1,1,0,0,10.16,1,0,0,20,0,0.78,1,-1,0,3,1
45,0,1,1,0,0.0,1,0,0,18,9,1.08,5,-1,0,3,1
34,11,1,3,0,45.35,0,0,0,6,1,0.54,3,-1,0,3,1
34,1,1,1,0,0.29,1,0,0,15,8,2.85,5,-1,0,3,2
43,7,1,1,0,7.74,0,0,0,25,7,1.01,1,421,1,2,2
46,3,1,0,0,3.04,0,0,0,22,1,1.66,5,-1,0,3,1
32,4,2,2,0,13.44,0,1,0,21,9,0.63,1,-1,0,3,1
52,10,1,2,0,21.33,0,1,0,18,5,0.9,1,-1,0,3,1
58,5,2,1,0,-1.58,1,0,0,5,3,0.55,1,8,1,1,1
32,0,0,1,0,1.38,1,1,2,20,8,1.58,1,-1,0,3,1
46,4,1,2,0,0.51,0,0,0,6,1,0.39,9,-1,0,3,1
55,9,1,2,0,6.39,1,0,1,13,8,9.92,5,370,3,1,1
58,0,2,1,0,2.47,0,1,2,20,6,0.66,6,-1,0,3,1
30,9,2,2,0,27.84,0,0,0,20,9,8.08,3,-1,0,3,1
37,7,1,1,0,3.45,1,1,0,19,9,2.04,1,-1,0,3,1
24,0,1,1,0,2.99,1,0,0,6,8,2.09,1,321,1,0,1
31,7,2,1,0,6.29,1,0,2,21,8,3.69,2,-1,0,3,1
52,4,1,2,0,37.54,0,0,0,18,5,1.27,2,-1,0,3,1
29,9,1,1,0,23.26,0,0,0,6,7,1.95,1,-1,0,3,2
59,0,1,1,0,3.02,0,1,0,8,5,2.5,2,-1,0,3,1
22,0,2,1,0,1.18,1,0,2,16,8,2.7,1,-1,0,3,1
25,9,2,1,0,2.18,0,1,0,8,5,2.72,1,-1,0,3,1
57,1,1,0,1,0.0,1,0,2,12,8,0.73,3,-1,0,3,1
37,9,1,2,0,5.49,0,0,0,4,6,2.17,2,94,1,2,1
31,0,2,1,0,3.58,1,0,2,15,8,1.24,2,-1,0,3,1
25,9,0,1,0,0.86,0,1,0,8,5,4.83,2,-1,0,3,1
27,8,2,2,0,1.18,0,0,0,25,8,1.12,1,-1,0,3,1
36,4,1,2,0,0.0,1,0,0,22,5,0.99,1,-1,0,3,1
51,1,1,1,0,-2.86,1,0,2,9,8,0.7,1,-1,0,3,1
56,5,1,1,0,36.9,1,1,2,16,8,1.78,2,-1,0,3,1
38,4,1,2,0,1.06,0,0,0,2,3,1.24,1,-1,0,3,1
27,0,1,1,0,0.31,1,1,0,28,5,7.46,2,-1,0,3,1
53,4,1,2,0,3.69,1,1,2,14,8,1.61,2,-1,0,3,1
42,9,1,1,0,0.0,0,0,0,29,1,0.82,12,-1,0,3,1
56,11,1,3,0,7.78,0,0,2,20,6,0.32,4,-1,0,3,1
50,0,2,1,0,13.18,0,1,2,24,6,1.46,3,-1,0,3,1
44,0,0,1,0,0.0,0,0,0,17,9,0.57,1,-1,0,3,1
41,3,1,0,0,13.32,0,0,1,2,3,1.22,3,-1,0,3,1
33,9,1,1,0,0.0,0,0,0,25,1,0.72,2,-1,0,3,1
54,1,1,0,0,68.12,1,0,0,7,1,1.08,3,-1,0,3,1
26,8,2,1,0,0.0,1,0,2,5,8,6.1,2,-1,0,3,1
59,3,1,0,0,5.0,0,0,2,5,6,0.94,1,-1,0,3,1
41,0,0,1,0,38.23,0,0,0,26,0,2.34,10,-1,0,3,1
32,7,2,1,0,3.85,1,0,0,14,8,2.47,2,-1,0,3,1
62,1,1,1,0,2.72,0,0,0,11,9,2.89,1,92,3,2,2
41,4,1,2,0,13.91,0,0,0,5,1,5.37,1,-1,0,3,1
42,6,1,0,0,37.17,0,0,2,20,6,2.35,1,-1,0,3,1
56,9,1,2,0,16.63,0,0,2,19,6,0.22,1,-1,0,3,1
54,5,1,1,0,-1.52,1,1,2,26,8,0.14,11,-1,0,3,1
46,0,1,1,0,-2.36,1,0,1,14,8,2.17,2,-1,0,3,1
35,9,1,1,0,17.07,1,0,2,2,6,4.26,3,-1,0,3,1
40,9,1,1,0,6.97,0,0,0,24,6,2.2,2,219,2,1,1
36,9,1,2,0,13.27,0,0,0,29,10,1.74,2,-1,0,3,1
48,9,0,1,0,4.85,1,0,0,23,5,0.84,2,-1,0,3,1
34,0,2,1,0,8.92,1,0,0,21,9,1.77,2,184,1,0,1
35,1,2,1,0,1.42,1,0,0,7,8,2.66,2,168,1,0,1
33,9,1,1,0,93.05,1,0,0,17,0,4.07,2,-1,0,3,1
43,9,1,0,0,25.86,1,0,0,20,0,3.54,1,-1,0,3,1
52,1,1,0,0,47.93,1,0,1,21,9,0.61,3,168,2,0,1
52,1,1,0,0,5.84,1,0,0,20,1,0.76,18,-1,0,3,1
28,8,2,2,0,1.7,0,0,1,14,8,0.16,5,-1,0,3,1
39,2,1,1,0,2.83,1,0,2,26,8,1.26,2,-1,0,3,1
36,0,2,2,0,9.18,1,0,0,16,0,1.27,2,-1,0,3,1
38,10,1,0,0,70.05,1,0,0,25,4,6.96,1,202,2,2,2
54,4,1,2,0,5.88,0,0,0,13,1,3.27,1,-1,0,3,1
34,1,0,1,0,0.0,1,0,0,5,8,1.5,1,-1,0,3,1
35,9,1,1,0,43.23,1,1,0,20,9,1.26,1,-1,0,3,1
54,7,0,1,0,23.98,1,0,0,17,9,0.73,1,-1,0,3,1
30,0,2,1,0,-2.13,1,1,2,27,8,7.51,1,-1,0,3,2
51,1,1,0,0,1.29,1,0,0,15,8,6.11,2,-1,0,3,2
42,0,1,1,0,1.28,1,0,2,13,8,1.9,1,-1,0,3,1
35,1,1,1,0,3.31,1,0,2,17,6,1.16,3,-1,0,3,1
54,4,1,2,0,85.09,1,0,0,7,8,1.47,1,-1,0,3,1
30,9,1,1,0,0.09,0,0,0,21,1,1.29,2,-1,0,3,1
25,7,1,1,0,40.63,1,0,2,27,8,0.64,1,-1,0,3,1
27,1,2,0,0,39.55,1,0,2,28,8,2.05,3,-1,0,3,1
35,4,1,2,0,2.31,1,0,2,5,8,1.39,1,-1,0,3,1
33,1,0,1,0,4.74,0,0,0,22,5,4.0,2,-1,0,3,1
33,9,1,1,0,2.77,0,0,0,7,1,1.55,2,-1,0,3,1
53,1,1,0,0,2.38,1,0,0,11,8,2.38,2,361,5,0,1
30,1,2,1,0,0.79,0,0,2,23,8,1.25,3,-1,0,3,1
49,7,1,0,0,0.61,1,0,2,6,8,2.46,1,-1,0,3,1
57,4,1,2,0,3.5,0,0,1,4,8,0.87,3,-1,0,3,1
34,4,2,2,0,130.14,0,0,0,13,1,7.38,1,-1,0,3,2
60,10,1,0,0,0.0,0,0,0,22,5,11.93,1,412,1,1,2
24,9,2,1,0,3.93,1,1,0,20,0,7.14,1,-1,0,3,1
56,4,1,1,0,2.3,0,0,2,9,8,0.73,4,-1,0,3,1
54,2,1,2,0,114.64,0,0,2,5,6,2.22,1,-1,0,3,1
37,3,1,0,0,24.1,0,0,0,4,1,3.15,1,-1,0,3,1
34,7,1,1,0,12.7,1,0,2,21,8,4.94,3,-1,0,3,1
57,5,1,0,0,3.33,0,0,2,22,1,3.36,2,-1,0,3,1
29,8,2,1,0,6.58,0,0,0,15,5,1.98,2,244,4,1,2
50,4,1,2,0,3.32,1,0,2,2,6,0.68,4,-1,0,3,1
36,4,1,2,0,-8.61,1,1,0,28,5,0.53,2,-1,0,3,1
33,9,2,1,0,10.74,1,1,0,14,8,3.08,2,-1,0,3,1
30,4,2,2,0,96.34,0,0,0,21,9,4.02,4,101,5,0,1
38,0,1,1,0,-2.41,0,0,0,29,4,5.7,2,-1,0,3,1
34,9,1,1,0,6.5,1,0,2,30,8,1.84,2,-1,0,3,1
25,7,1,1,0,-2.82,1,1,0,25,5,1.98,1,-1,0,3,1
32,9,1,2,0,29.76,1,0,0,10,8,2.69,5,94,6,2,1
35,1,1,0,0,4.53,1,0,2,21,8,3.12,2,-1,0,3,1
48,9,1,1,0,7.61,0,0,0,21,9,3.07,2,-1,0,3,1
39,3,1,2,0,3.15,0,0,0,28,1,0.53,4,-1,0,3,1
58,4,0,2,0,12.66,0,1,2,6,6,1.64,1,-1,0,3,1
38,0,1,1,0,0.0,0,0,1,17,9,5.99,2,158,8,1,1
27,1,2,0,0,0.68,1,1,0,11,8,0.5,5,-1,0,3,1
56,5,1,2,0,0.05,0,0,0,23,5,1.22,3,-1,0,3,1
31,4,2,2,0,0.0,1,0,0,8,11,0.76,1,-1,0,3,1
34,4,1,2,0,8.15,0,0,0,17,9,1.61,2,-1,0,3,1
37,9,1,2,0,1.22,0,0,0,25,6,2.66,2,318,3,1,2
31,4,1,2,0,40.15,1,0,0,2,3,0.95,2,241,3,1,1
39,1,0,1,0,1.6,1,0,2,30,8,1.51,2,-1,0,3,1
59,7,0,1,0,1.36,0,1,1,8,5,1.76,1,-1,0,3,1
33,1,1,0,1,-5.42,1,0,0,6,8,1.16,2,-1,0,3,1
44,4,1,3,0,2.82,0,0,0,6,10,2.96,3,-1,0,3,2
30,9,2,2,0,0.0,1,0,0,5,6,1.59,2,-1,0,3,2
38,9,1,1,0,2.54,1,0,2,27,8,3.59,6,-1,0,3,1
25,1,2,1,0,-3.75,1,0,0,14,5,0.61,2,-1,0,3,1
34,1,1,1,0,8.08,1,1,0,17,5,0.2,3,-1,0,3,1
31,1,1,1,0,36.53,1,1,0,21,9,2.52,1,168,4,0,1
28,4,2,2,0,27.25,0,0,0,16,6,2.92,1,504,1,0,2
29,11,2,3,0,2.09,0,0,2,29,8,3.46,6,-1,0,3,1
37,9,1,1,0,3.44,1,1,0,17,9,0.56,1,-1,0,3,1
33,7,2,1,0,3.29,1,1,0,7,5,2.27,4,-1,0,3,1
37,0,0,1,0,6.73,1,0,2,2,6,5.09,2,-1,0,3,1
60,6,1,2,0,0.03,0,0,0,18,1,0.8,2,-1,0,3,1
43,9,1,0,0,3.21,1,0,0,6,3,0.12,5,268,6,1,1
33,4,1,2,0,11.48,0,0,0,19,9,2.99,1,-1,0,3,1
30,7,0,1,0,4.36,1,0,0,17,6,17.2,1,-1,0,3,2
51,1,1,1,0,7.01,1,0,2,15,8,10.51,3,-1,0,3,1
55,4,1,0,0,1.99,1,1,0,10,5,1.92,1,-1,0,3,1
38,4,1,2,1,-5.62,1,0,2,3,6,2.06,1,-1,0,3,1
52,9,1,1,0,9.81,0,0,0,25,1,0.43,4,-1,0,3,1
35,0,1,1,0,31.87,1,0,2,20,8,0.71,1,-1,0,3,1
50,3,1,1,0,30.16,1,0,1,13,8,0.65,5,-1,0,3,1
37,1,1,1,0,11.65,1,0,0,19,9,0.62,3,190,4,2,1
28,3,2,0,0,0.0,0,1,0,29,5,1.2,4,-1,0,3,1
52,9,1,2,0,8.76,0,0,0,4,8,6.01,3,-1,0,3,2
51,4,1,2,0,12.12,1,0,2,13,8,1.84,1,-1,0,3,1
59,5,1,0,0,0.0,0,0,0,22,1,4.6,1,-1,0,3,1
40,1,1,1,0,1.25,1,0,0,13,8,1.19,2,370,1,0,1
37,0,1,0,0,39.13,1,0,2,9,6,0.76,2,-1,0,3,1
56,2,0,0,0,0.29,0,0,0,29,4,0.52,2,227,1,0,1
45,10,1,2,0,5.79,1,0,0,30,5,1.41,2,-1,0,3,1
46,5,1,1,0,23.96,0,0,0,8,8,3.07,1,-1,0,3,1
33,9,1,1,0,50.83,0,0,0,27,10,1.61,1,96,2,1,1
56,9,2,0,0,2.3,1,0,2,9,8,1.22,4,-1,0,3,1
29,0,1,1,0,0.93,1,1,0,11,5,1.61,4,-1,0,3,1
45,0,1,1,0,149.02,1,0,2,20,6,0.31,6,-1,0,3,1
45,3,2,1,0,52.87,0,0,2,6,6,2.52,2,-1,0,3,1
27,7,2,1,0,3.53,1,0,0,15,8,6.63,1,-1,0,3,2
27,1,1,1,0,21.71,1,0,0,16,0,1.3,1,323,1,1,1
36,1,2,0,0,3.67,0,0,0,2,3,2.17,1,221,1,0,1
32,4,2,2,0,22.33,0,0,0,29,1,0.85,15,-1,0,3,1
25,7,2,3,0,3.42,0,0,0,29,5,2.81,4,-1,0,3,1
41,9,1,1,0,28.51,0,0,0,18,1,2.96,3,-1,0,3,1
32,9,2,1,0,64.02,1,0,0,20,9,6.28,1,-1,0,3,2
48,9,1,1,0,106.55,0,0,1,31,5,0.05,3,-1,0,3,1
50,4,1,2,0,0.0,0,0,2,6,8,3.26,1,-1,0,3,1
44,9,1,1,0,0.0,1,0,0,24,5,1.57,1,-1,0,3,1
57,4,1,2,0,54.31,1,0,2,19,8,0.97,2,-1,0,3,1
31,0,0,1,0,-1.86,1,0,0,20,0,0.21,5,-1,0,3,1
60,5,1,0,0,16.64,1,0,2,4,6,1.42,2,-1,0,3,1
42,1,1,0,0,-0.1,1,0,2,9,8,2.91,4,-1,0,3,1
36,4,1,2,0,50.57,1,0,0,17,9,0.7,1,166,10,0,1
31,0,0,1,0,3.08,1,0,2,7,8,1.94,1,-1,0,3,1
52,1,1,1,0,71.8,1,0,0,13,8,2.76,1,364,1,2,1
54,4,1,2,0,1.07,1,0,2,29,8,3.24,3,-1,0,3,1
36,1,2,0,0,24.91,0,1,2,17,6,1.68,2,-1,0,3,1
45,10,0,0,0,7.57,0,0,0,20,0,1.03,1,325,4,0,1
52,4,0,2,1,0.0,0,0,0,24,5,3.35,1,-1,0,3,1
33,4,2,2,0,0.0,1,0,0,2,3,1.16,3,-1,0,3,1
40,4,1,2,0,-0.17,1,1,0,11,8,4.74,1,256,1,2,2
55,5,0,1,0,3.66,0,0,1,11,2,1.73,1,-1,0,3,1
29,1,1,1,0,0.25,1,0,0,15,8,0.5,5,-1,0,3,1
27,4,2,2,0,5.92,0,0,0,7,11,6.67,1,221,3,0,1
36,4,1,2,0,9.26,0,0,0,14,0,2.16,1,-1,0,3,2
33,0,2,1,0,3.15,1,1,0,14,8,8.88,3,-1,0,3,2
57,1,1,0,0,0.0,0,0,0,8,5,2.37,3,-1,0,3,1
47,4,1,2,0,6.43,1,0,2,8,8,1.55,1,-1,0,3,1
39,6,2,2,0,11.32,1,0,2,3,6,2.16,1,-1,0,3,1
38,4,1,2,0,10.74,0,0,0,8,1,1.53,8,-1,0,3,1
59,1,1,1,0,1.49,0,1,1,28,5,3.13,16,-1,0,3,1
56,1,1,0,0,81.63,0,0,0,14,1,12.31,4,-1,0,3,2
35,0,1,1,0,23.21,1,0,0,12,8,3.06,2,-1,0,3,1
63,4,1,3,0,23.52,0,0,1,4,8,4.75,7,-1,0,3,2
25,9,2,1,0,1.39,0,1,0,11,4,2.02,1,91,1,2,2
46,3,1,0,0,0.17,0,0,2,17,6,0.72,1,-1,0,3,1
32,9,2,1,0,0.0,1,1,2,6,8,1.35,3,-1,0,3,1
32,0,2,1,0,12.91,1,0,0,23,5,1.1,2,-1,0,3,1
35,0,2,1,0,24.52,1,0,2,5,6,0.91,2,-1,0,3,1
88,5,1,0,0,6.48,0,0,1,3,11,3.18,1,-1,0,3,1
65,4,1,1,0,5.87,0,0,0,15,0,2.23,2,-1,0,3,2
45,6,1,2,0,355.89,0,0,1,18,9,5.7,2,-1,0,3,1
27,1,2,0,0,0.0,1,0,2,4,6,2.99,2,-1,0,3,1
59,1,1,1,0,0.87,0,0,2,4,6,0.65,10,-1,0,3,1
34,6,2,1,0,0.55,1,0,0,18,8,1.55,1,-1,0,3,1
29,4,2,2,0,154.59,0,0,0,18,3,2.64,7,-1,0,3,2
31,8,2,2,0,49.51,0,0,0,28,6,1.5,3,-1,0,3,1
25,8,2,1,0,3.58,0,0,0,16,9,3.3,1,-1,0,3,2
45,9,1,1,0,3.98,1,0,0,29,4,2.27,1,246,5,0,1
53,4,1,2,0,33.66,0,0,1,20,9,2.78,6,112,2,0,1
30,10,2,1,0,26.16,0,0,0,5,3,3.01,1,-1,0,3,1
53,3,1,0,0,3.62,0,0,0,28,5,11.69,2,-1,0,3,2
40,1,0,1,0,0.0,1,0,0,15,8,0.21,2,-1,0,3,1
44,4,0,2,0,4.09,1,0,2,19,8,3.33,1,-1,0,3,1
25,1,2,1,0,0.94,1,1,2,20,6,0.22,16,-1,0,3,1
27,8,2,1,0,0.81,1,0,2,8,8,2.38,1,-1,0,3,1
35,9,0,1,0,-1.99,1,0,2,27,8,1.37,2,-1,0,3,1
43,9,1,1,0,0.0,0,0,0,19,1,1.03,2,-1,0,3,1
38,0,1,3,0,0.28,0,0,2,20,8,7.25,1,-1,0,3,1
35,6,1,1,0,5.98,1,0,0,20,0,2.45,1,-1,0,3,1
29,4,0,2,0,4.15,1,1,2,28,8,4.49,4,-1,0,3,1
34,10,2,2,0,4.15,0,0,0,12,1,1.23,1,-1,0,3,1
28,9,2,1,1,-2.98,1,0,2,3,6,5.59,7,-1,0,3,1
51,1,1,0,0,3.54,1,0,0,14,8,2.76,2,344,1,1,1
41,4,1,2,0,5.26,1,0,0,15,8,2.29,5,268,4,0,1
59,4,0,2,1,0.0,0,0,0,22,8,2.39,1,-1,0,3,1
41,9,1,1,0,24.9,1,0,2,21,8,1.15,2,-1,0,3,1
30,4,1,2,0,11.95,0,0,0,18,5,1.46,2,-1,0,3,1
80,5,1,0,0,1.55,0,0,1,12,7,2.9,1,93,2,2,2
34,7,1,1,0,13.14,1,0,0,13,8,1.24,1,-1,0,3,1
47,9,1,1,0,23.94,0,1,2,20,6,0.61,2,-1,0,3,1
47,1,1,0,0,61.5,1,0,0,13,8,4.44,2,174,2,0,1
57,5,1,0,0,35.18,1,0,0,25,1,6.26,3,-1,0,3,2
41,7,1,3,0,12.36,1,0,0,2,0,2.29,2,-1,0,3,1
43,1,1,1,0,5.97,1,0,0,2,3,0.87,1,263,1,0,1
47,1,1,0,0,11.12,1,0,0,13,8,1.29,1,-1,0,3,1
60,3,1,0,0,5.17,0,0,2,12,6,11.78,3,-1,0,3,1
33,9,2,2,0,3.18,1,0,0,14,0,4.01,1,-1,0,3,1
50,7,1,1,0,3.78,0,1,1,18,5,0.55,9,-1,0,3,1
25,4,2,2,0,23.05,0,0,0,12,1,2.22,2,104,2,0,1
59,6,1,2,0,103.6,0,0,2,6,6,0.37,1,-1,0,3,1
38,7,2,1,0,1.64,0,1,0,15,5,1.88,3,-1,0,3,1
38,4,1,2,0,5.9,0,0,0,31,5,0.49,2,-1,0,3,1
30,4,2,2,0,0.47,0,1,0,31,5,0.11,17,-1,0,3,1
40,4,1,2,0,5.42,1,0,0,20,9,18.16,1,-1,0,3,1
37,4,2,2,0,5.53,0,0,0,12,1,0.63,2,-1,0,3,1
46,7,0,1,0,7.55,0,0,0,28,4,2.46,1,-1,0,3,1
37,0,1,1,0,5.36,1,0,0,23,5,3.28,2,-1,0,3,1
44,1,1,1,0,13.24,1,0,1,25,10,1.19,1,89,2,1,1
30,6,2,2,0,-1.74,0,0,0,20,9,0.8,1,-1,0,3,1
33,2,1,1,1,-0.54,0,1,0,8,5,0.42,1,-1,0,3,1
42,7,1,3,0,-4.16,0,1,0,29,5,1.47,5,-1,0,3,1
47,4,2,2,0,2.55,0,1,0,30,5,8.02,4,-1,0,3,2
56,7,1,1,0,-2.29,0,1,0,23,5,0.55,10,-1,0,3,1
44,2,1,2,0,4.68,1,1,1,15,5,2.89,2,-1,0,3,1
26,4,2,2,0,27.86,0,0,0,3,6,3.0,2,72,1,2,2
42,9,1,1,0,4.39,0,0,0,20,1,1.43,2,-1,0,3,1
59,5,1,1,0,44.57,0,0,0,28,4,1.27,2,-1,0,3,1
32,4,2,2,0,29.74,1,0,0,20,0,1.69,1,-1,0,3,1
32,7,1,1,0,9.83,1,0,0,20,9,5.0,2,133,1,0,2
30,4,1,2,0,1.51,0,0,0,19,1,0.82,4,-1,0,3,1
58,1,1,0,0,51.88,1,0,0,25,1,6.06,6,-1,0,3,2
44,0,1,1,0,0.0,0,0,2,26,8,0.85,3,-1,0,3,1
31,0,1,1,0,12.62,1,0,0,20,0,0.74,2,-1,0,3,1
56,1,1,1,0,24.09,0,0,2,17,6,1.73,2,-1,0,3,1
53,4,0,2,0,6.27,1,0,0,17,9,1.02,3,-1,0,3,1
33,4,1,2,0,0.0,0,0,0,29,1,0.6,2,-1,0,3,1
45,9,1,1,0,21.28,0,1,0,20,9,0.48,3,-1,0,3,1
25,4,2,2,0,12.59,0,0,0,12,7,0.85,1,-1,0,3,1
32,2,2,2,0,0.01,1,1,2,16,8,4.11,2,-1,0,3,1
51,3,0,0,0,3.36,0,0,2,17,6,1.05,1,-1,0,3,1
37,4,1,2,0,2.87,1,0,0,25,5,0.94,2,-1,0,3,1
54,1,1,1,0,53.72,1,0,1,3,3,2.21,2,-1,0,3,1
46,4,0,1,0,1.45,1,0,0,20,0,1.13,2,270,5,0,1
36,1,1,1,1,0.0,0,1,2,17,6,1.38,5,-1,0,3,1
27,0,1,1,0,0.03,1,0,2,23,8,1.59,5,-1,0,3,1
36,4,2,2,0,8.08,0,0,2,21,8,0.52,1,-1,0,3,1
45,1,1,0,0,19.92,1,0,2,15,8,1.63,1,-1,0,3,1
49,1,1,3,0,1.54,1,0,2,5,8,3.57,1,-1,0,3,1
21,8,2,1,0,2.24,0,0,0,30,0,8.71,1,-1,0,3,2
52,3,1,2,0,0.43,0,0,0,30,5,0.32,2,-1,0,3,1
48,1,1,0,0,0.51,0,1,1,9,5,0.76,1,-1,0,3,1
46,9,0,1,0,2.25,0,0,0,6,1,5.3,5,-1,0,3,1
59,5,0,2,0,34.44,0,0,0,6,3,2.41,2,-1,0,3,2
34,7,1,3,0,7.46,0,0,2,27,6,0.32,1,-1,0,3,1
25,1,2,1,0,-1.87,1,1,2,27,8,2.75,4,-1,0,3,1
53,2,1,2,0,6.24,0,1,0,21,5,1.8,4,-1,0,3,1
27,9,2,1,0,1.26,1,1,0,4,5,4.36,4,-1,0,3,1
40,4,0,2,0,0.37,1,0,2,16,8,4.12,1,-1,0,3,1
57,1,1,0,0,6.96,1,0,0,13,1,0.89,6,-1,0,3,1
36,1,1,1,0,2.19,0,0,2,11,6,0.47,7,-1,0,3,1
59,4,0,2,0,0.0,0,0,1,30,5,1.96,3,-1,0,3,1
50,9,1,1,0,22.18,1,0,0,17,1,7.11,1,-1,0,3,2
35,2,1,2,0,18.59,1,0,0,14,5,2.27,2,-1,0,3,1
39,4,1,2,0,19.81,0,0,0,21,1,10.26,4,-1,0,3,1
37,4,2,2,0,0.35,1,0,0,18,5,0.34,3,-1,0,3,1
47,3,1,2,0,19.85,0,0,2,12,6,3.2,2,-1,0,3,1
39,0,1,1,0,4.06,0,0,0,30,5,2.53,5,-1,0,3,1
34,4,1,2,0,2.72,1,0,0,21,5,2.37,2,-1,0,3,1
46,9,1,1,0,2.92,0,1,0,28,1,0.07,13,-1,0,3,1
58,2,0,1,0,0.0,1,0,0,7,8,2.7,3,-1,0,3,1
42,3,1,2,0,-5.6,1,1,0,9,5,6.3,4,-1,0,3,1
56,4,1,2,0,0.94,0,0,0,23,5,5.3,3,-1,0,3,1
52,5,1,1,0,21.22,0,1,0,19,1,3.23,6,-1,0,3,1
58,0,1,0,0,22.32,0,0,2,11,6,2.19,1,-1,0,3,1
70,5,1,0,0,32.3,0,0,0,24,9,1.12,1,-1,0,3,1
49,9,0,1,0,-0.54,1,1,0,25,5,2.14,1,-1,0,3,1
35,0,1,0,0,-2.29,1,0,0,5,8,1.76,1,-1,0,3,1
36,6,2,1,0,12.95,0,0,0,20,9,11.92,1,-1,0,3,2
39,6,1,1,0,6.56,0,0,0,29,4,3.09,3,-1,0,3,1
31,0,1,1,0,1.22,1,0,0,15,8,0.49,1,364,1,0,1
40,7,1,1,0,0.0,0,0,2,12,6,5.43,2,-1,0,3,1
48,0,0,1,0,26.62,0,0,2,6,6,2.98,2,-1,0,3,1
53,6,1,2,0,3.37,1,1,0,18,9,0.8,2,-1,0,3,1
35,0,2,1,0,22.01,1,0,2,3,6,3.54,3,-1,0,3,1
52,2,1,1,0,1.13,1,1,2,5,8,1.27,1,-1,0,3,1
30,7,0,1,0,13.36,1,0,0,18,8,0.13,3,355,5,0,1
55,7,1,1,0,7.52,0,0,2,17,6,2.04,2,-1,0,3,1
49,4,1,2,0,3.5,0,0,0,12,1,2.38,6,-1,0,3,1
46,7,1,1,0,0.53,0,1,0,28,5,0.31,3,-1,0,3,1
50,4,1,0,0,0.0,0,0,2,16,6,2.64,4,-1,0,3,1
56,4,1,2,0,0.0,0,0,0,19,9,8.44,2,-1,0,3,1
36,9,1,1,0,0.3,0,0,0,27,1,1.11,2,-1,0,3,1
