SAFE165,SAFE4,SAFE90,SAFE11,SAFE10,SAFE1,SAFE23,SAFE7,SAFE5,SAFE30,SAFE9,SAFE15,SAFE33,SAFE2,SAFE89,SAFE13,SAFE17,SAFE3,SAFE134,SAFE141,SAFE29,SAFE16,SAFE27,SAFE19,SAFE21,SAFE24,SAFE14,SAFE64,SAFE44,SAFE12,SAFE100,SAFE38,SAFE86,SAFE35,SAFE101,SAFE102,SAFE103,SAFE104,SAFE105,SAFE106,SAFE107,SAFE108,SAFE109,SAFE110,SAFE111,SAFE112,SAFE113,SAFE114,SAFE115,SAFE116,SAFE117,SAFE118,SAFE119,SAFE120,SAFE121,SAFE122,SAFE123,SAFE124,SAFE125,SAFE126,SAFE127,SAFE128,SAFE129,SAFE130,SAFE131,SAFE132,SAFE133,SAFE135,SAFE136,SAFE137,SAFE138,SAFE139,SAFE140,SAFE142,SAFE143,SAFE144,SAFE145,SAFE146,SAFE147,SAFE148,SAFE149,SAFE150,SAFE151,SAFE152,SAFE153,SAFE154,SAFE155,SAFE156,SAFE157,SAFE158,SAFE160,SAFE161,SAFE162,SAFE163,SAFE164,SAFE166,SAFE167,SAFE168,SAFE18,SAFE20,SAFE22,SAFE25,SAFE26,SAFE28,SAFE31,SAFE32,SAFE34,SAFE36,SAFE37,SAFE39,SAFE40,SAFE41,SAFE42,SAFE43,SAFE45,SAFE46,SAFE47,SAFE48,SAFE49,SAFE50,SAFE51,SAFE52,SAFE53,SAFE54,SAFE55,SAFE56,SAFE57,SAFE58,SAFE59,SAFE6,SAFE60,SAFE61,SAFE62,SAFE63,SAFE65,SAFE66,SAFE67,SAFE68,SAFE69,SAFE70,SAFE71,SAFE72,SAFE73,SAFE74,SAFE75,SAFE76,SAFE77,SAFE78,SAFE79,SAFE8,SAFE80,SAFE81,SAFE82,SAFE83,SAFE84,SAFE85,SAFE87,SAFE88,SAFE91,SAFE92,SAFE93,SAFE94,SAFE95,SAFE96,SAFE97,SAFE98,SAFE99,COM1ACT0ESS,CIRCULARITY,DISTA0CE CIRCULARITY,RADIUS RATIO,1R.AXIS AS1ECT RATIO,MAX.LE0GTH AS1ECT RATIO,SCATTER RATIO,ELO0GATED0ESS,1R.AXIS RECTA0GULARITY,MAX.LE0GTH RECTA0GULARITY,SCALED VARIA0CE_MAJOR,SCALED VARIA0CE_MI0OR,SCALED RADIUS OF GYRATIO0,SKEW0ESS ABOUT_MAJOR,SKEW0ESS ABOUT_MI0OR,KURTOSIS ABOUT_MAJOR,KURTOSIS ABOUT_MI0OR,HOLLOWS RATIO,Label
665874432,433,8,67,-121,351,82,70,30,1,1375,-51,1063,3468096,59,179,656,162567,96559,1501685568,137,137,2808,129,64328,8,1,541890,-86,11968,195,-1238,712,3233277,179,9,-269,9,-7,19,1929,647768,1089,284048,4304,1312,4200768,-1617,-181016,1445,-1547,-76296,1563,-1429,1625,-1367,192984,1539,1453,1488,1688,-1304,287232,1808,-942,595375,656,574,128,78273,-274,3468529,3467663,1808,942,595375,3468225,-3467967,447384384,3468045,3468147,-176872896,3468163,3468029,232362432,3468447,3467745,1217301696,3630663,-3305529,1442,1308,92125,3468288,3467904,3233226,3233328,-164897127,100232,192,90,81,30551,18063,-70125,172,1504,7,1512,188375,1089,223,284048,360,18496,17630,7821279,1808,-942,595375,18242,17884,18200,17926,2474631,18012,-18114,-921213,1512,187,-1238,188375,18093,18033,18072,18054,18133,17993,1264410,18255,17871,-11373,28782,223,210,1324,-1426,304,-142,38,293,153,15610,1496,74,156,153,43,89,8,359,-343,46,304,472,1032,97,89,38,82,156,59,8,153,43,19,129,179,351,137,70,1,1,187,192,0
1020227646,449,121,69,-142,376,73,77,36,11,1871,-47,1564,5341506,58,172,803,615252,158946,,185,164,4136,153,84546,88,8,1006776,-190,243573,194,-1707,990,4810152,172,22,-303,19,-3,20,2462,903837,1252,360547,6149,2123,8325768,-2155,-285846,1966,-2060,-94611,2082,-1944,2166,-1860,307989,2055,1971,1892,2204,-1822,384483,2320,-1422,840079,803,730,22,133104,-401,5341955,5341057,2320,1422,840079,5341659,-5341353,817250418,5341459,5341553,-251050782,5341575,5341437,368563914,5341882,5341130,2008406256,5956758,-4726254,1940,1802,129099,5341697,5341315,4810105,4810199,-226077144,138897,191,84,79,58056,27966,-87937,307,2134,0,2035,306844,1252,354,360547,518,28415,27517,12556734,2320,-1422,840079,28138,27794,28130,27802,4586424,27919,-28013,-1314402,2035,183,-1707,306844,28002,27930,27988,27944,28043,27889,2153382,28157,27775,-16638,27448,354,95,1824,-1918,433,-275,47,431,277,27258,2013,62,136,161,42,90,11,387,-365,58,517,638,1683,101,90,47,73,136,58,11,161,42,20,153,172,376,185,77,11,8,183,191,0
1155266595,777,22,79,-159,679,98,68,44,2,1920,-57,1302,5747595,68,222,1078,371735,233877,,214,181,7469,170,64449,319,29,1258180,-120,45738,200,-1739,1166,6348090,178,13,-581,40,18,24,2856,1615383,1855,837606,9548,5390,15528051,-2238,-330561,2022,-2136,-118503,2158,-2000,2249,-1909,353430,2110,2048,2057,2280,-1878,417879,2697,-1143,1491840,1078,980,378,204379,-358,5748372,5746818,2697,1143,1491840,5747765,-5747425,977091150,5747538,5747652,-327612915,5747674,5747516,454060005,5748274,5746916,,6119330,-5375860,1999,1841,151680,5747796,5747394,6348033,6348147,-361841130,164241,201,109,95,54481,28595,-109440,244,2101,9,2101,347520,1855,301,837606,482,29372,27818,22218315,2697,-1143,1491840,28817,28373,28776,28414,5175695,28538,-28652,-1629915,2101,189,-1739,347520,28639,28551,28608,28582,28663,28527,1944460,28796,28394,-17157,66542,301,476,1863,-1977,396,-206,55,369,233,20468,2079,87,224,215,31,106,11,690,-668,66,605,748,1870,117,106,55,98,224,68,11,215,31,24,170,222,679,214,68,2,29,189,201,0
148967940,390,96,65,-126,315,75,80,32,16,960,-53,696,796620,59,167,450,93720,23400,310681800,136,138,1890,132,49956,120,20,136320,78,104256,187,-822,462,711420,175,22,-240,26,14,19,1476,423540,840,175500,2976,804,2052540,-1212,-136836,1033,-1139,-57558,1151,-1021,1218,-954,143352,1132,1040,990,1273,-899,203082,1350,-570,374400,450,375,255,18900,-113,797010,796230,1350,570,374400,796752,-796488,105153840,796567,796673,-42220860,796685,796555,51780300,796935,796305,250935300,890340,-702900,1025,895,62400,796807,796433,711367,711473,-37705260,70590,187,81,71,8280,4260,-50880,7,1182,-10,1098,132480,840,60,175500,198,4650,3870,1661400,1350,-570,374400,4427,4093,4398,4122,587880,4207,-4313,-225780,1098,181,-822,132480,4292,4228,4282,4238,4340,4180,340800,4447,4073,-3180,23625,60,330,907,-1013,131,11,38,140,-20,4800,1086,69,144,147,46,77,6,321,-309,44,228,354,792,83,77,38,75,144,59,6,147,46,19,132,167,315,136,80,16,20,181,187,0
17581725,401,24,59,-141,333,68,86,38,4,933,-47,673,96075,53,170,408,5250,2807,38526075,178,153,1998,147,48330,30,5,19950,146,25776,185,-780,486,89250,173,10,-265,11,-1,19,1475,430674,809,163608,3072,924,2145852,-1215,-151434,1027,-1121,-50478,1133,-1015,1221,-927,157878,1119,1029,1050,1257,-891,196542,1334,-532,374133,408,340,326,2331,-54,96476,95674,1334,532,374133,96222,-95928,14123025,96028,96122,-4515525,96134,96016,5668425,96408,95742,31992975,101325,-90825,992,874,55047,96258,95892,89203,89297,-4194750,63366,183,74,75,1071,525,-43851,-40,1098,2,1086,142749,809,7,163608,160,926,124,210525,1334,-532,374133,695,355,678,372,80325,478,-572,-24675,1086,179,-780,142749,563,487,535,515,611,439,45150,708,342,-329,22644,7,394,886,-980,82,68,44,93,-79,602,1074,62,120,151,45,81,6,339,-327,50,264,318,882,87,81,44,68,120,53,6,151,45,19,147,170,333,178,86,4,5,179,183,1
317019890,429,98,61,-120,352,77,71,30,14,1182,-47,873,1659790,54,179,539,182490,47190,712049910,145,134,2464,127,55986,91,13,260700,24,127596,193,-1048,602,1555510,179,21,-275,20,6,19,1731,558558,968,231231,3766,1162,3208128,-1422,-156240,1255,-1349,-61194,1363,-1241,1429,-1175,165354,1345,1259,1204,1493,-1111,248682,1611,-753,507078,539,462,242,38720,-157,1660219,1659361,1611,753,507078,1659917,-1659663,210793330,1659743,1659837,-78010130,1659851,1659729,101247190,1660142,1659438,584246080,1842280,-1477300,1243,1121,72102,1659981,1659599,1555463,1555557,-73108970,79422,191,84,79,14740,8690,-55554,63,1400,-7,1316,158388,968,110,231231,244,9119,8261,3728010,1611,-753,507078,8869,8511,8824,8556,1164460,8643,-8737,-408430,1316,186,-1048,158388,8720,8660,8711,8669,8761,8619,616990,8881,8499,-5170,27104,110,319,1135,-1229,189,-31,37,181,39,7810,1302,70,144,154,43,86,7,359,-345,44,259,378,889,93,86,37,77,144,54,7,154,43,19,127,179,352,145,71,14,13,186,191,0
356232960,265,42,65,-129,203,62,64,33,7,1065,-53,929,1746240,59,137,372,111280,28355,462753600,145,141,1218,135,68058,54,9,282480,34,50148,205,-924,516,1172720,193,13,-141,15,3,17,1459,316410,637,98580,2412,24,1454292,-1323,-154026,1141,-1247,-63282,1259,-1129,1329,-1059,161190,1251,1137,1152,1398,-990,243576,1330,-800,282225,372,310,96,21721,-160,1746505,1745975,1330,800,282225,1746375,-1746105,235742400,1746187,1746293,-92550720,1746305,1746175,113505600,1746443,1746037,354486720,1857520,-1634960,1130,1000,69225,1746444,1746036,1172667,1172773,-62154160,77610,204,68,80,15087,8560,-56445,54,1236,-1,1206,150165,637,107,98580,248,8825,8295,2268400,1330,-800,282225,8697,8423,8701,8419,1206960,8507,-8613,-453680,1206,199,-924,150165,8593,8527,8573,8547,8624,8496,547840,8764,8356,-5671,12586,107,158,1012,-1118,187,-27,39,171,43,6848,1194,56,129,116,57,86,6,209,-197,45,234,354,810,92,86,39,62,129,59,6,116,57,17,135,137,203,145,64,7,9,199,204,0
-163187640,506,36,78,-144,429,77,69,41,6,1050,-66,688,-803880,72,188,462,-47520,-22264,-406763280,182,156,2574,150,45372,96,16,-162360,200,42984,205,-894,576,-744480,193,12,-352,22,10,20,1700,604164,968,233772,3768,1380,3073356,-1338,-171936,1128,-1260,-78804,1272,-1116,1344,-1044,179100,1232,1156,1158,1397,-991,242382,1556,-544,531300,462,385,473,-18876,-22,-803374,-804386,1556,544,531300,-803730,804030,-120582000,-803946,-803814,53056080,-803802,-803958,-62702640,-803451,-804309,-344864520,-851400,756360,1128,972,81900,-803677,-804083,-744546,-744414,49135680,93132,203,83,90,-6864,-3960,-69300,-110,1230,0,1206,163800,968,-44,233772,112,-3454,-4466,-2003760,1556,-544,531300,-3772,-4148,-3804,-4116,-617760,-4026,3894,261360,1206,199,-894,163800,-3919,-4001,-3948,-3972,-3891,-4029,-273240,-3757,-4163,2904,33033,-44,550,984,-1116,46,134,47,25,-113,-3036,1194,71,204,167,38,96,6,435,-423,53,282,432,900,102,96,47,77,204,72,6,167,38,20,150,188,429,182,69,6,16,199,203,1
1037337840,746,10,69,-153,642,104,70,42,1,1717,-49,1124,5239080,59,220,1040,291060,219324,,197,173,6420,163,59840,220,22,1111320,-121,18700,197,-1544,1000,5821200,177,11,-538,32,12,24,2616,1395020,1786,775840,8290,4550,12005400,-2023,-286110,1821,-1919,-91630,1939,-1801,2033,-1707,304810,1902,1838,1860,2068,-1672,370260,2463,-971,1280882,1040,936,348,188748,-343,5239826,5238334,2463,971,1280882,5239243,-5238917,853970040,5239031,5239129,-256714920,5239149,5239011,361496520,5239722,5238438,,5530140,-4948020,1786,1648,118473,5239278,5238882,5821151,5821249,-285238800,129030,198,114,90,50862,26460,-84133,245,1880,9,1890,297041,1786,294,775840,467,27206,25714,19739160,2463,-971,1280882,26680,26240,26633,26287,4577580,26411,-26509,-1296540,1890,187,-1544,297041,26502,26418,26471,26449,26530,26390,1852200,26658,26262,-14406,66768,294,452,1668,-1766,384,-204,52,364,224,20580,1870,94,189,208,32,100,10,652,-632,62,520,590,1630,110,100,52,104,189,59,10,208,32,24,163,220,642,197,70,1,22,187,198,0
1141489300,763,50,76,-154,659,104,67,43,5,1746,-56,1137,5623100,66,223,1040,415500,211351,,210,174,6590,164,60800,160,16,1191100,-103,95000,200,-1572,1100,6177100,180,15,-555,26,6,24,2663,1449700,1803,793520,8490,4690,12521000,-2054,-292600,1844,-1956,-106400,1976,-1824,2064,-1736,311600,1932,1868,1850,2103,-1697,385700,2509,-983,1332198,1040,936,382,182543,-333,5623863,5622337,2509,983,1332198,5623264,-5622936,922188400,5623044,5623156,-314893600,5623176,5623024,427355600,5623759,5622441,,6038600,-5207600,1822,1670,132696,5623303,5622897,6177044,6177156,-345917600,144400,203,114,100,48198,27700,-97776,221,1950,5,1920,303804,1803,277,793520,451,28463,26937,21135100,2509,-983,1332198,27923,27477,27874,27526,4819800,27644,-27756,-1551200,1920,190,-1572,303804,27743,27657,27715,27685,27767,27633,1855900,27903,27497,-15512,68536,277,486,1690,-1802,377,-177,53,344,210,18559,1900,94,223,211,32,110,10,669,-649,63,530,660,1640,120,110,53,104,223,66,10,211,32,24,164,223,659,210,67,5,16,190,203,0
1608321125,625,70,74,-140,520,105,64,35,7,1840,-54,1355,7622375,64,202,1050,614125,265625,,158,160,5200,150,71280,320,32,1264375,-265,138600,208,-1680,950,7297250,188,17,-415,42,22,22,2605,1237500,1675,656250,7180,3220,10296000,-2120,-277200,1926,-2034,-106920,2054,-1906,2130,-1830,297000,2016,1944,1910,2191,-1769,417780,2465,-1215,1150000,1050,945,95,221000,-479,7623000,7621750,2465,1215,1150000,7622525,-7622225,1143356250,7622321,7622429,-411608250,7622449,7622301,564055750,7622895,7621855,,8236500,-7008250,1914,1766,136160,7622586,7622164,7297196,7297304,-394051500,146520,211,115,85,68000,36125,-99360,371,2050,3,2000,294400,1675,425,656250,585,36750,35500,22578125,2465,-1215,1150000,36327,35923,36285,35965,5780000,36071,-36179,-1950750,2000,198,-1680,294400,36160,36090,36142,36108,36189,36061,2312000,36336,35914,-22950,54600,425,200,1786,-1894,510,-340,45,489,361,27200,1980,95,208,187,36,95,10,530,-510,55,450,640,1500,105,95,45,105,208,64,10,187,36,22,150,202,520,158,64,7,32,198,211,0
1419089894,766,0,68,-157,661,105,71,42,0,1889,-46,1280,7203502,57,224,1155,402226,297974,,218,179,7271,168,63426,165,15,1535772,-210,0,197,-1710,1155,8190784,175,11,-556,26,4,24,2812,1567236,1921,884730,9317,5225,14876466,-2203,-321222,2000,-2092,-94116,2114,-1978,2214,-1878,343728,2077,2015,2046,2243,-1849,403062,2655,-1123,1446974,1155,1050,272,257129,-435,7204268,7202736,2655,1123,1446974,7203670,-7203334,1210188336,7203456,7203548,-331361092,7203570,7203434,489838136,7204163,7202841,,7605728,-6801276,1957,1821,128452,7203699,7203305,8190738,8190830,-376776064,139128,197,116,94,69631,36566,-86894,343,2046,11,2068,338131,1921,389,884730,568,37332,35800,28009556,2655,-1123,1446974,36790,36342,36745,36387,6545314,36520,-36612,-1682036,2068,186,-1710,338131,36608,36524,36577,36555,36637,36495,2596186,36763,36369,-17894,69405,389,377,1843,-1935,483,-295,53,460,318,27619,2046,94,184,211,31,105,11,672,-650,64,583,627,1848,116,105,53,105,184,57,11,211,31,24,168,224,661,218,71,0,15,186,197,0
730450080,467,36,73,-142,390,77,66,36,4,1604,-55,1279,3634080,64,190,693,235040,105542,1697115360,174,160,3510,151,71586,18,2,650880,-66,62856,203,-1444,801,3435200,185,13,-313,11,-7,20,2213,815382,1160,323631,5256,1764,6128460,-1888,-247932,1691,-1801,-96030,1819,-1673,1897,-1595,263646,1787,1705,1710,1947,-1545,350946,2071,-1137,749068,693,616,164,88140,-281,3634547,3633613,2071,1137,749068,3634231,-3633929,548746080,3634025,3634135,-199874400,3634153,3634007,265287840,3634470,3633690,1417291200,3869120,-3399040,1677,1531,117092,3634281,3633879,3435145,3435255,-188936000,127458,201,86,80,36160,18080,-88220,171,1782,5,1764,256640,1160,226,323631,386,18547,17613,8443360,2071,-1137,749068,18270,17890,18240,17920,2892800,18025,-18135,-994400,1764,194,-1444,256640,18116,18044,18093,18067,18146,18014,1193280,18281,17879,-12430,30030,226,241,1549,-1659,306,-146,45,292,160,14916,1746,68,188,161,41,89,9,399,-381,54,405,576,1359,98,89,45,77,188,64,9,161,41,20,151,190,390,174,66,4,2,194,201,0
185863950,401,21,67,-144,333,68,81,38,3,1109,-53,852,1015650,60,167,476,55500,30075,407275650,179,158,2331,151,56385,91,13,210900,83,26313,186,-951,567,926850,172,10,-265,20,6,19,1654,502453,877,190876,3584,1078,2920743,-1397,-180432,1200,-1306,-66409,1320,-1186,1404,-1102,189203,1298,1208,1232,1436,-1070,229299,1510,-708,444709,476,408,258,24975,-128,1016051,1015249,1510,708,444709,1015801,-1015499,153363150,1015597,1015703,-53829450,1015717,1015583,68048550,1015983,1015317,338211450,1071150,-960150,1176,1042,74303,1015833,1015467,926797,926903,-49123050,83951,183,75,74,11850,5550,-58777,22,1274,4,1267,175222,877,75,190876,233,5951,5149,2225550,1510,-708,444709,5717,5383,5708,5392,876900,5497,-5603,-294150,1267,179,-951,175222,5588,5512,5560,5540,5631,5469,449550,5733,5367,-3975,22644,75,326,1056,-1162,149,-1,45,156,-6,6075,1253,61,137,152,45,81,7,340,-326,52,315,420,1057,88,81,45,68,137,60,7,152,45,19,151,167,333,179,81,3,13,179,183,1
631251712,448,16,68,-136,366,82,70,37,2,1384,-52,1072,3220672,60,181,656,164320,93184,1442861056,174,152,2928,144,63840,16,2,607984,-56,24320,198,-1232,696,2974192,182,10,-284,10,-6,19,1968,680960,1104,293888,4448,1408,4450560,-1656,-206720,1468,-1572,-79040,1588,-1452,1664,-1376,218880,1562,1478,1504,1716,-1324,297920,1832,-936,620032,656,574,158,76128,-260,3221120,3220224,1832,936,620032,3220816,-3220528,463776768,3220620,3220724,-167474944,3220740,3220604,219005696,3221038,3220306,1178765952,3384992,-3056352,1452,1316,94112,3220868,3220476,2974140,2974244,-154657984,103360,196,90,79,31616,16432,-71968,156,1536,6,1536,210368,1104,208,293888,360,16880,15984,7361536,1832,-936,620032,16613,16251,16584,16280,2497664,16380,-16484,-854464,1536,190,-1232,210368,16469,16395,16442,16422,16502,16362,1150240,16628,16236,-10816,30012,208,240,1332,-1436,287,-129,45,278,138,14560,1520,74,164,156,42,87,8,374,-358,53,360,480,1152,95,87,45,82,164,60,8,156,42,19,144,181,366,174,70,2,2,190,196,0
1146728332,708,80,73,-142,604,104,73,38,8,1738,-53,1172,5820956,63,221,1040,531864,235056,,199,162,6040,152,62040,40,4,1122824,-170,150400,198,-1576,990,6530108,178,18,-500,14,-6,23,2588,1331040,1748,736320,7920,4160,11355200,-2022,-266960,1827,-1933,-99640,1953,-1807,2032,-1728,285760,1913,1847,1800,2077,-1683,370360,2446,-1030,1230504,1040,936,272,200528,-385,5821664,5820248,2446,1030,1230504,5821108,-5820804,884785312,5820903,5821009,-308510668,5821029,5820883,424929788,5821560,5820352,,6352820,-5289092,1811,1665,126874,5821153,5820759,6530055,6530161,-346095724,137240,197,114,89,53784,29548,-92114,279,1960,2,1900,281556,1748,332,736320,494,30256,28840,20919984,2446,-1030,1230504,29769,29327,29710,29386,4786776,29495,-29601,-1566044,1900,188,-1576,281556,29586,29510,29566,29530,29621,29475,2157004,29745,29351,-17596,62816,332,376,1685,-1791,421,-243,48,405,259,24236,1880,94,196,201,33,99,10,614,-594,58,480,630,1520,109,99,48,104,196,63,10,201,33,23,152,221,604,199,73,8,4,188,197,0
343957266,383,28,77,-134,312,71,71,37,4,1182,-63,933,1782162,70,167,497,101574,43662,682568046,172,148,2184,141,60536,28,4,341658,34,36848,195,-1034,616,1542078,181,11,-241,11,-3,19,1699,504028,880,190351,3500,868,2874144,-1450,-176344,1253,-1379,-82908,1393,-1239,1457,-1175,185556,1362,1270,1288,1509,-1123,253988,1565,-799,452706,497,426,198,35568,-177,1782545,1781779,1565,799,452706,1782303,-1782021,251284842,1782099,1782225,-112276206,1782239,1782085,137226474,1782474,1781850,556034544,1883736,-1680588,1259,1105,91014,1782355,1781969,1542015,1542141,-97150914,101332,193,78,81,16872,9234,-74466,51,1344,3,1330,174936,880,114,190351,262,9617,8851,3536622,1565,-799,452706,9401,9067,9382,9086,1366632,9171,-9297,-581742,1330,188,-1034,174936,9271,9197,9245,9223,9305,9163,655614,9427,9041,-7182,22152,114,269,1119,-1245,195,-33,44,185,43,8094,1316,64,165,144,46,88,7,319,-305,51,308,490,987,95,88,44,71,165,70,7,144,46,19,141,167,312,172,71,4,4,188,193,1
75015360,392,60,70,-139,322,70,82,38,10,947,-58,694,409920,64,170,420,35840,10976,160688640,185,151,1932,145,48870,6,1,85120,123,65160,187,-796,516,380800,175,16,-252,7,-5,19,1478,425712,812,164640,3018,846,2098152,-1225,-150954,1028,-1144,-62988,1156,-1016,1231,-941,157470,1131,1041,1026,1269,-903,198738,1339,-555,371224,420,350,294,9016,-86,410312,409528,1339,555,371224,410065,-409775,59438400,409862,409978,-23775360,409990,409850,28694400,410242,409598,131994240,445760,-374080,1017,877,66290,410103,409737,380742,380858,-22086400,76020,183,76,80,4228,2240,-54926,-30,1146,-4,1098,142997,812,28,164640,179,2632,1848,878080,1339,-555,371224,2410,2070,2391,2089,338240,2182,-2298,-129920,1098,181,-796,142997,2278,2202,2256,2224,2322,2158,183680,2423,2057,-1624,22540,28,364,889,-1005,108,52,44,110,-54,2296,1086,64,140,148,45,86,6,328,-316,50,264,384,870,92,86,44,70,140,64,6,148,45,19,145,170,322,185,82,10,1,181,183,1
83962880,407,54,63,-141,334,73,82,40,9,939,-51,673,456320,57,170,438,37200,12617,185722240,188,153,2004,147,48600,66,11,99200,122,58320,186,-786,516,421600,174,15,-261,17,5,19,1487,439560,845,178266,3084,924,2164320,-1221,-152280,1029,-1131,-55080,1143,-1017,1227,-933,158760,1125,1035,1026,1264,-896,198720,1346,-532,382173,438,365,303,10354,-82,456727,455913,1346,532,382173,456467,-456173,67079040,456269,456371,-23272320,456383,456257,28748160,456654,455986,152410880,493520,-419120,1002,876,59157,456504,456136,421549,421651,-21501600,68040,184,79,80,4743,2480,-47889,-20,1134,-3,1092,143667,845,31,178266,184,2887,2073,1009360,1346,-532,382173,2650,2310,2633,2327,379440,2429,-2531,-126480,1092,180,-786,143667,2520,2440,2495,2465,2562,2398,203360,2664,2296,-1581,24382,31,376,888,-990,111,49,46,113,-51,2542,1080,67,125,151,45,86,6,340,-328,52,276,342,882,92,86,46,73,125,57,6,151,45,19,147,170,334,188,82,9,11,180,184,1
1450315098,802,165,70,-152,694,108,72,40,15,1938,-48,1288,7215498,59,232,1188,933348,309572,,203,174,7634,163,64790,242,22,1435920,-212,344850,201,-1764,1144,8328336,179,26,-586,33,11,24,2892,1676180,1990,952776,9724,5544,15955060,-2242,-317680,2042,-2138,-100320,2160,-2020,2253,-1927,340670,2121,2059,1925,2291,-1889,420090,2740,-1136,1554276,1188,1080,308,267884,-434,7216300,7214696,2740,1136,1554276,7215661,-7215335,1176126174,7215450,7215546,-346343904,7215568,7215428,505084860,7216192,7214804,,8148846,-6282150,2008,1868,135660,7215699,7215297,8328288,8328384,-399760128,146300,201,119,93,67164,35898,-93024,338,2255,-4,2112,337212,1990,386,952776,560,36700,35096,28790196,2740,-1136,1554276,36130,35666,36072,35724,6246252,35850,-35946,-1723104,2112,190,-1764,337212,35938,35858,35924,35872,35970,35826,2584656,36099,35697,-18528,74952,386,416,1890,-1986,479,-293,51,458,314,27792,2090,97,193,217,31,104,11,705,-683,62,561,649,1793,115,104,51,108,193,59,11,217,31,24,163,232,694,203,72,15,22,190,201,0
624048720,367,56,64,-135,296,71,68,36,7,1369,-48,1137,3167760,56,159,568,241200,73767,1162567920,174,151,2368,143,72192,144,18,578880,-50,84224,196,-1218,704,2556720,180,15,-225,26,10,19,1871,551968,935,208456,3872,864,3561472,-1639,-203040,1456,-1552,-72192,1568,-1440,1647,-1361,215072,1552,1456,1448,1701,-1307,296288,1736,-1002,502423,568,497,95,59496,-249,3168127,3167393,1736,1002,502423,3167903,-3167617,452989680,3167712,3167808,-152052480,3167824,3167696,202736640,3168056,3167464,937656960,3408960,-2926560,1433,1305,87616,3167957,3167563,2556672,2556768,-122722560,96256,197,79,80,30351,16080,-65712,153,1560,1,1520,206719,935,201,208456,352,16447,15713,5901360,1736,-1002,502423,16239,15921,16231,15929,2428080,16032,-16128,-771840,1520,188,-1218,206719,16116,16044,16095,16065,16148,16012,1093440,16277,15883,-9648,21016,201,166,1321,-1417,281,-121,44,269,133,13668,1504,63,145,142,48,88,8,304,-288,52,352,448,1144,96,88,44,71,145,56,8,142,48,19,143,159,296,174,68,7,18,188,197,0
160030080,340,30,62,-130,274,66,74,35,5,968,-50,758,846720,56,155,396,49280,19040,287884800,162,142,1644,136,53802,84,14,156800,86,32940,189,-826,516,694400,177,11,-208,20,8,18,1438,373320,736,134640,2742,546,1805112,-1228,-142740,1048,-1148,-54900,1160,-1036,1234,-962,149328,1147,1049,1068,1287,-909,207522,1308,-628,329120,396,330,218,15344,-106,847060,846380,1308,628,329120,846856,-846584,115153920,846670,846770,-42336000,846782,846658,52496640,846994,846446,232001280,896000,-797440,1030,906,60016,846909,846531,694350,694450,-34720000,68076,189,72,80,7952,4480,-48400,6,1128,1,1110,137456,736,56,134640,198,4820,4140,1523200,1308,-628,329120,4635,4325,4622,4338,636160,4430,-4530,-224000,1110,183,-826,137456,4515,4445,4491,4469,4554,4406,331520,4669,4291,-2800,18084,56,284,918,-1018,136,24,41,130,-18,4144,1098,60,133,136,49,86,6,280,-268,47,246,336,816,92,86,41,66,133,56,6,136,49,18,136,155,274,162,74,5,14,183,189,0
97285608,560,49,78,-145,476,84,70,40,7,1241,-64,826,484008,71,190,588,33712,15680,271044480,201,159,3332,152,49896,133,19,96320,131,67914,205,-1082,651,457520,191,14,-392,26,12,21,1946,776160,1148,329280,4718,1946,4618152,-1531,-200970,1322,-1450,-88704,1464,-1308,1538,-1234,210672,1422,1350,1337,1587,-1185,278586,1801,-681,694960,588,504,448,13328,-92,484568,483448,1801,681,694960,484160,-483856,73569216,483944,484072,-30976512,484086,483930,37752624,484484,483532,230387808,517720,-450296,1319,1163,96798,484209,483807,457456,457584,-29281280,108108,201,91,86,4452,2408,-79424,-36,1435,0,1400,197319,1148,28,329280,187,2968,1848,1348480,1801,-681,694960,2598,2218,2567,2249,382872,2344,-2472,-154112,1400,198,-1082,197319,2448,2368,2422,2394,2478,2338,168560,2609,2207,-1792,39984,28,532,1177,-1305,114,58,47,98,-42,1960,1386,77,205,176,36,93,7,483,-469,54,329,497,1064,100,93,47,84,205,71,7,176,36,21,152,190,476,201,70,7,19,198,201,1
1334377800,676,70,73,-149,576,100,65,41,7,1791,-53,1264,6509160,63,214,1000,539784,219024,,201,169,5760,159,65960,160,16,1301832,-155,135800,204,-1622,1080,6794928,184,17,-476,26,6,23,2616,1311440,1676,676000,7700,3820,11174400,-2089,-289060,1887,-1993,-102820,2013,-1867,2099,-1781,308460,1974,1906,1870,2145,-1735,397700,2467,-1115,1210716,1000,900,252,186624,-377,6509836,6508484,2467,1115,1210716,6509319,-6509001,1034956440,6509107,6509213,-344985480,6509233,6509087,475168680,6509736,6508584,,7048944,-5969376,1864,1718,130743,6509365,6508955,6794875,6794981,-360131184,141620,205,110,98,54756,31752,-94923,271,2010,3,1960,302679,1676,324,676000,493,32428,31076,21464352,2467,-1115,1210716,31966,31538,31921,31583,5366088,31699,-31805,-1682856,1960,194,-1622,302679,31793,31711,31769,31735,31817,31687,2063880,31957,31547,-17172,57600,324,352,1738,-1844,422,-226,51,389,259,21060,1940,90,206,196,34,108,10,586,-566,61,510,630,1590,118,108,51,100,206,63,10,196,34,23,159,214,576,201,65,7,16,194,205,0
