climbRate,Sgz,X,q,cur1itch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Sen,Label
-445,-9,0.2,-0.02,0.88,-0.2,-8,7,-0.002,-0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.017,0
9,20,-0.04,-0.03,0.47,-0.6,-9,6,0.002,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.017,0
50,23,0.14,0.02,0.45,-0.5,-8,1,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
53,23,0.17,0.02,0.45,-0.4,-8,1,0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
-84,23,-0.13,0.04,0.58,0.2,-8,-3,-0.005,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-387,10,-0.35,0.09,1.29,0.2,-19,13,-0.002,-0.3,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,1
-209,-2,-0.3,0.2,1.13,-0.7,-20,5,0.008,-1.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,1
-72,-11,0.14,0.41,1.04,-1.1,-20,-8,0.009,-2.6,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035,1
-175,-13,0.22,0.28,1.14,-0.9,-20,-10,0.007,0.6,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,1,0.035,1
-241,-16,0.29,0.31,1.21,-0.7,-20,-10,0.01,-0.3,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,-0.004,0,0,0,0,0,0,0,1,0.035,1
-308,-28,0.39,0.25,1.25,0.3,-19,-5,-0.015,-1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,1
-364,-40,0.15,-0.19,1.21,0.8,-18,8,-0.008,3.9,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.028,1
-254,-43,0.11,-0.04,1.03,0.8,-18,22,-0.008,0.2,0.027,0.027,0.027,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.8,0.028,1
78,-46,-0.05,0.04,0.7,0.9,-18,16,-0.018,-0.9,0.029,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,1
288,-41,-0.31,0.2,0.51,0.6,-18,11,-0.017,-1.6,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.8,0.031,1
252,-31,-0.5,0.18,0.59,-0.3,-19,0,0.005,0.3,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.9,0.031,1
-38,-13,0.3,0.17,0.88,-1.1,-20,-3,0.009,1.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,1
-45,-14,0.37,0.24,0.89,-0.8,-20,-3,0.007,-0.6,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,-0.001,0,0,0,0,0,0,0,0.9,0.031,1
-83,-15,0.46,0.21,0.93,-0.3,-19,-4,0.009,0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,1
-122,-17,0.46,0.26,0.98,0.2,-19,-7,-0.006,-0.6,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,1
-294,-33,-0.23,0.16,1.12,0.9,-18,-2,-0.022,0.1,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,1
-297,-41,-0.52,0.1,1.11,0.3,-19,0,-0.012,0.4,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,1
-153,-52,-0.3,0.19,0.96,-1.5,-20,0,0.023,0.3,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,1
-136,-55,0.03,0.21,0.94,-1.7,-21,1,0.022,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.028,0.028,0.028,0.028,0.029,0,0,0,0,0,0,0,0,-0.002,0,-0.001,0,-0.002,0,0.8,0.029,1
55,-56,0.44,0.2,0.74,-0.9,-20,-3,-0.009,-0.3,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,1
82,-52,-0.3,0.17,0.68,-0.3,-19,1,-0.016,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.028,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.8,0.028,1
278,-42,-0.19,0.15,0.45,-1.6,-20,6,0.018,-0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.8,0.027,1
298,-35,0.11,0.19,0.46,-1.6,-21,0,0.02,0.3,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.8,0.028,1
268,-24,0.49,0.32,0.53,-0.9,-20,-11,0.006,-1.2,0.03,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,1
34,-18,0.48,0.32,0.78,0.4,-19,-15,-0.012,-0.4,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.029,0.029,0.03,0.03,0.03,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.8,0.03,1
-49,-23,-0.4,0.16,0.78,0.7,-18,0,-0.016,0,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,1
-46,-24,-0.58,0.08,0.77,-0.2,-19,1,-0.001,0.5,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.7,0.025,1
259,-17,-0.02,0.2,0.45,-1.3,-20,4,0.018,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,1
167,-6,0.36,0.26,0.59,-0.8,-20,-11,0.01,0.4,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,1
-66,-4,0.34,0.26,0.81,0.4,-19,-9,-0.012,-0.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.8,0.027,1
-135,-8,0.12,0.12,0.84,0.8,-18,-3,-0.02,0.7,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
-77,-12,-0.31,0.1,0.74,0.6,-18,8,-0.017,-0.2,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
21,-13,-0.27,0.18,0.67,-0.7,-20,1,0.017,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
-23,-12,0.23,0.22,0.74,-0.8,-20,-6,0.021,0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.7,0.026,1
-55,-13,0.43,0.13,0.74,-0.5,-19,1,0.019,1.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
-223,-19,0.13,0.24,0.94,0.9,-18,-9,-0.018,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.7,0.026,1
-252,-32,-0.32,0.14,0.91,0.5,-18,3,-0.013,-0.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
-220,-42,-0.33,0.21,0.92,-0.7,-20,-7,0.012,0.3,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,1
-77,-61,0.4,0.08,0.69,-0.6,-19,13,0.013,-1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
153,-60,0.52,0.05,0.48,0.5,-19,9,-0.013,-0.6,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
493,-48,0.03,-0.04,0.09,1.2,-18,21,-0.026,-0.7,0.023,0.022,0.022,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0.6,0.02,1
679,-38,-0.22,0.02,-0.09,1.1,-18,18,-0.026,-0.3,0.027,0.027,0.027,0.027,0.027,0.026,0.026,0.024,0.024,0.023,0.023,0.022,0.022,0.021,0,0,0,0,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0,0.6,0.021,1
741,-29,-0.43,0.36,-0.04,0.9,-18,-5,-0.027,-3.8,0.028,0.028,0.028,0.028,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0,0,0,0,0.001,0,-0.001,0,0,0,0,0,0.001,0,0.7,0.026,1
476,-12,-0.75,0.39,0.29,-0.2,-19,-21,-0.012,-0.8,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.029,0.029,0.028,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.001,0,0.8,0.028,1
116,-3,-0.44,0.38,0.63,-1.3,-20,-19,0.024,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.028,0.028,0.028,0.028,0.028,-0.001,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.8,0.028,1
-135,-5,0.09,0.19,0.8,-1.7,-21,-5,0.03,1.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
-247,-10,0.54,0.42,0.96,-1,-20,-15,0.005,-2.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.026,0.026,0.027,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0.7,0.027,1
-329,-13,0.55,-0.01,0.97,-0.7,-20,-7,0.002,5,0.023,0.023,0.023,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.7,0.023,1
-89,-36,-0.25,0.08,0.69,0.7,-18,7,-0.016,0.1,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
-5,-36,-0.42,0.09,0.61,0.3,-19,7,-0.014,0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.023,0.023,0.023,0.023,0.022,0,0,0,0,0,0,-0.001,0,0.002,0,-0.001,0,0.001,0,0.6,0.022,1
-47,-36,-0.35,0.19,0.71,-0.4,-19,-7,0.014,0.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.001,0,0.7,0.024,0
58,-37,0.08,0.07,0.54,-0.7,-20,8,0.031,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
158,-35,0.37,0.09,0.44,-0.5,-19,10,0.028,-0.4,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.6,0.021,1
247,-23,0.19,0.15,0.39,0.8,-18,-1,-0.016,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,1
179,-7,-0.2,0.19,0.47,0.6,-18,-7,-0.005,0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
-13,-2,-0.06,0.21,0.64,-0.2,-19,-5,0.007,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,1
-40,-8,-0.12,0.14,0.63,-0.4,-19,5,-0.006,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
11,-7,0.06,0.2,0.61,-0.8,-20,-5,0.015,0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,1
-9,-7,0.15,0.21,0.63,-0.7,-20,-4,0.015,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.6,0.023,1
-48,-8,0.3,0.2,0.67,-0.5,-19,-5,0.017,0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.023,1
-96,-11,0.41,0.16,0.7,0.6,-18,-3,-0.004,0.2,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
87,-15,-0.08,0.08,0.49,1.6,-17,6,-0.013,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.02,1
260,-10,-0.25,0.04,0.31,1.4,-18,11,-0.015,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,1
-150,26,-0.18,0.38,0.82,-1,-20,-22,0.006,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.7,0.026,1
-447,2,0.33,0.13,0.99,-0.9,-20,4,0.018,-0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
-346,-14,0.56,0.16,0.91,0.4,-19,0,-0.005,-0.5,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
-317,-25,0.4,0.1,0.86,1.4,-18,5,-0.016,0.2,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,1
-273,-31,0.22,0.1,0.82,1.7,-17,3,-0.016,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.6,0.02,1
-24,-36,-0.25,0.09,0.56,1.8,-17,12,-0.033,-2.1,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,1
130,-34,-0.73,0.29,0.49,0.8,-18,-4,-0.013,-3.7,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0.021,0.022,-0.001,0,0,0,0,0,0,0,0,0,0.001,0,-0.001,0,0.6,0.022,1
88,-33,-0.76,0.23,0.53,0.4,-19,-8,-0.006,-0.1,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0.6,0.023,1
28,-33,-0.79,0.22,0.59,-0.3,-19,-8,0.001,0.2,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.001,0,0,0,0,0,-0.001,0,0,0,0,0,-0.002,0,0.6,0.022,0
-22,-32,-0.12,0.23,0.62,-1.9,-21,-5,0.032,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,0
-76,-32,0.27,0.24,0.67,-1.8,-21,-6,0.03,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.6,0.022,1
-51,-34,0.65,0.11,0.59,-1.3,-20,11,0.03,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,1
-7,-34,0.75,0.2,0.57,-0.8,-20,4,0.006,-1.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
2,-34,0.78,0.16,0.57,0,-19,1,-0.007,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,1
0,-34,0.22,0.14,0.58,1.3,-18,-3,-0.031,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
-20,-35,-0.24,0.21,0.6,1.3,-18,-3,-0.024,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0.001,0,-0.001,0,0.6,0.022,1
-179,-39,-0.42,0.19,0.75,0.5,-19,-2,-0.005,-0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
-222,-47,-0.37,0.15,0.77,-0.6,-19,1,0.012,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.021,1
-93,-57,0.27,0.09,0.65,-0.8,-20,2,0.014,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,1
43,-58,0.38,0.13,0.52,0.3,-19,2,-0.008,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,1
39,-54,-0.31,0.09,0.53,0.7,-18,-2,-0.021,0.5,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,1
102,-52,-0.57,0.19,0.46,0.1,-19,4,-0.018,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.021,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.6,0.021,0
-81,-49,0.36,0.27,0.67,-1,-20,-10,0.03,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.022,0.022,0.022,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,0,0,0.6,0.022,1
70,-51,0.82,0.09,0.46,0.2,-19,11,0.01,-1.7,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,-0.002,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,1
497,-38,0.33,-0.05,0.03,2.1,-17,16,-0.032,0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,1
652,-7,-0.55,0.19,0,1.8,-17,-15,-0.031,1.9,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
495,8,-0.93,0.32,0.15,0.8,-18,-13,-0.025,-0.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0.001,0,0.6,0.023,0
188,17,-0.94,0.34,0.45,-0.9,-20,-17,0.011,-0.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.024,0.024,0.024,0.024,0.023,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.001,0,0.6,0.023,0
-238,16,-0.19,0.39,0.85,-2.1,-21,-21,0.043,0.2,0.019,0.02,0.02,0.02,0.02,0.022,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.024,-0.002,0,0,0,-0.003,0,-0.002,0,-0.002,0,0,0,0,0,0.7,0.024,1
-399,8,0.42,-0.01,0.87,-1.9,-21,10,0.039,3.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.001,0,0.5,0.019,1
-133,-5,0.64,0.1,0.65,-0.1,-19,6,-0.005,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,1
69,-8,0.04,0.08,0.46,1.5,-17,6,-0.026,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.5,0.019,1
-29,-6,-0.38,0.22,0.61,1,-18,-10,-0.004,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,1
-78,-6,-0.4,0.21,0.65,0.8,-18,-9,-0.004,0.2,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0,0,0.6,0.021,1
